paperId,topicId,topicWeight
6157,5,0.8254
6158,0,0.8662
6159,5,0.5359
616,2,0.3914
6160,6,0.3616
6161,0,0.8006
6162,1,0.6733
6163,0,0.4719
6164,6,0.7058
6165,0,0.4953
6166,1,0.6792
6167,1,0.8926
6168,1,0.8926
6169,1,0.7014
617,3,0.7271
6170,6,0.4674
6171,6,0.5545
6172,0,0.8027
6173,1,0.6899
6174,6,0.4885
6175,7,0.3846
6176,6,0.6746
6177,1,0.6509
6178,0,0.125
6179,5,0.8413
618,3,0.4894
6180,1,0.5283
6181,1,0.5462
6182,1,0.5854
6183,1,0.8007
6184,0,0.548
6185,1,0.4745
6186,0,0.5586
6187,6,0.7744
6188,5,0.5215
6189,7,0.399
619,0,0.4144
6190,5,0.3692
6191,6,0.3353
6192,1,0.3568
6193,7,0.4848
6194,0,0.9165
6195,5,0.6774
6196,6,0.5103
6197,1,0.5113
6198,5,0.8556
6199,6,0.41
62,4,0.5197
620,3,0.9582
6200,0,0.7039
6201,1,0.6312
6202,0,0.7528
6203,0,0.6659
6204,6,0.916
6205,0,0.7997
6206,0,0.8726
6207,6,0.8215
6208,1,0.8803
6209,1,0.4947
621,7,0.4622
6210,6,0.6262
6211,6,0.6855
6212,1,0.5474
6213,6,0.8173
6214,0,0.4825
6215,0,0.4396
6216,5,0.5025
6217,1,0.8446
6218,7,0.4197
6219,1,0.38
622,1,0.4751
6220,1,0.9851
6221,3,0.6089
6222,2,0.3748
6223,1,0.5782
6224,1,0.5814
6225,1,0.401
6226,1,0.564
6227,1,0.5719
6228,3,0.3883
6229,1,0.8569
623,3,0.9828
6230,0,0.7385
6231,0,0.6431
6232,1,0.672
6233,5,0.7697
6234,1,0.4138
6235,1,0.6407
6236,7,0.4628
6237,5,0.3417
6238,6,0.666
6239,6,0.5275
624,7,0.6589
6240,6,0.892
6241,0,0.5935
6242,6,0.6834
6243,1,0.5765
6244,2,0.3622
6245,6,0.8089
6246,6,0.6534
6247,1,0.5961
6248,6,0.3272
6249,7,0.4629
625,4,0.5295
6250,3,0.4167
6251,0,0.6185
6252,6,0.6472
6253,5,0.6939
6254,0,0.6687
6255,0,0.5332
6256,3,0.3246
6257,0,0.6932
6258,0,0.5906
6259,1,0.7762
626,3,0.8631
6260,0,0.125
6261,0,0.8503
6262,6,0.9303
6263,3,0.3787
6264,3,0.3789
6265,6,0.6864
6266,1,0.6877
6267,6,0.9249
6268,6,0.6315
6269,1,0.2778
627,4,0.6332
6270,0,0.4316
6271,6,0.9857
6272,6,0.4154
6273,7,0.3195
6274,1,0.3633
6275,0,0.6606
6276,1,0.5935
6277,5,0.7293
6278,0,0.5666
6279,1,0.5641
628,2,0.367
6280,3,0.4203
6281,1,0.4231
6282,1,0.5806
6283,7,0.6228
6284,0,0.5245
6285,6,0.9536
6286,6,0.9357
6287,1,0.7363
6288,6,0.7309
6289,1,0.4461
629,3,0.5333
6290,1,0.956
6291,7,0.319
6292,5,0.8435
6293,1,0.6379
6294,5,0.8687
6295,0,0.5514
6296,6,0.5344
6297,1,0.8145
6298,3,0.5633
6299,1,0.9423
63,4,0.4989
630,4,0.6492
6300,1,0.2981
6301,6,0.3034
6302,6,0.8342
6303,0,0.5194
6304,0,0.7741
6305,5,0.4943
6306,6,0.8597
6307,1,0.4136
6308,1,0.4921
6309,1,0.5036
631,0,0.3163
6310,4,0.403
6311,1,0.7202
6312,6,0.3631
6313,1,0.4832
6314,6,0.4589
6315,5,0.4703
6316,1,0.4892
6317,2,0.6905
6318,1,0.7788
6319,6,0.8631
632,4,0.6507
6320,5,0.3961
6321,1,0.3761
6322,6,0.3536
6323,0,0.6998
6324,1,0.524
6325,1,0.6374
6326,4,0.5541
6327,3,0.4436
6328,1,0.8233
6329,3,0.4972
633,3,0.525
6330,0,0.3513
6331,6,0.6107
6332,1,0.7856
6333,0,0.8378
6334,1,0.7737
6335,0,0.856
6336,1,0.7037
6337,5,0.8155
6338,1,0.7167
6339,0,0.5304
634,3,0.3851
6340,0,0.9486
6341,5,0.7733
6342,1,0.5303
6343,0,0.7142
6344,7,0.3496
6345,1,0.7782
6346,6,0.4918
6347,1,0.6619
6348,1,0.9862
6349,1,0.6079
635,2,0.9165
6350,5,0.8487
6351,5,0.5003
6352,6,0.5708
6353,1,0.3824
6354,1,0.73
6355,5,0.8722
6356,1,0.4316
6357,6,0.7734
6358,5,0.7452
6359,1,0.4361
636,2,0.3173
6360,0,0.6339
6361,1,0.3081
6362,1,0.4828
6363,1,0.4293
6364,1,0.6725
6365,1,0.6724
6366,3,0.4904
6367,0,0.8422
6368,0,0.6214
6369,1,0.5944
637,3,0.457
6370,5,0.9592
6371,6,0.3611
6372,0,0.5646
6373,1,0.7942
6374,1,0.4521
6375,1,0.6559
6376,6,0.466
6377,1,0.5653
6378,0,0.6909
6379,1,0.6748
638,3,0.6676
6380,6,0.5009
6381,1,0.494
6382,1,0.5041
6383,5,0.6513
6384,7,0.4821
6385,0,0.536
6386,1,0.7431
6387,0,0.6318
6388,2,0.4874
6389,6,0.7018
639,2,0.8465
6390,0,0.6786
6391,5,0.5857
6392,1,0.4823
6393,0,0.8274
6394,6,0.9594
6395,0,0.302
6396,1,0.3842
6397,6,0.9986
6398,5,0.6069
6399,0,0.6858
64,4,0.4211
640,4,0.9902
6400,5,0.7112
6401,3,0.3984
6402,1,0.3962
6403,6,0.8334
6404,7,0.4363
6405,6,0.8002
6406,0,0.5756
6407,6,0.9937
6408,0,0.855
6409,5,0.5333
641,3,0.7524
6410,6,0.9655
6411,3,0.3786
6412,3,0.4942
6413,5,0.6452
6414,5,0.5666
6415,5,0.8506
6416,0,0.7959
6417,6,0.716
6418,7,0.3954
6419,6,0.7142
642,6,0.3705
6420,5,0.757
6421,1,0.7486
6422,1,0.465
6423,1,0.5763
6424,6,0.8845
6425,6,0.8581
6426,1,0.6345
6427,6,0.3307
6428,6,0.992
6429,6,0.5295
643,3,0.7237
6430,1,0.4838
6431,1,0.8857
6432,6,0.9988
6433,0,0.959
6434,1,0.4998
6435,6,0.7774
6436,6,0.8681
6437,1,0.4828
6438,6,0.8054
6439,1,0.7007
644,0,0.125
6440,6,0.4938
6441,0,0.6311
6442,1,0.5808
6443,1,0.9867
6444,1,0.9458
6445,6,0.9988
6446,0,0.999
6447,6,0.4334
6448,0,0.9565
6449,1,0.9214
645,4,0.8052
6450,5,0.9175
6451,7,0.5578
6452,5,0.4738
6453,7,0.51
6454,1,0.9672
6455,6,0.6928
6456,1,0.8092
6457,6,0.6945
6458,1,0.7312
6459,6,0.9703
646,3,0.4141
6460,6,0.8824
6461,0,0.6198
6462,1,0.8691
6463,0,0.9579
6464,0,0.7764
6465,0,0.9991
6466,1,0.746
6467,6,0.9985
6468,1,0.6657
6469,3,0.5627
647,3,0.8755
6470,2,0.7322
6471,6,0.9988
6472,1,0.6813
6473,1,0.7591
6474,5,0.629
6475,1,0.5351
6476,1,0.5516
6477,1,0.9577
6478,1,0.9986
6479,6,0.4661
648,5,0.6488
6480,7,0.6844
6481,1,0.8195
6482,1,0.9122
6483,1,0.8047
6484,6,0.9991
6485,1,0.7436
6486,1,0.8971
6487,0,0.9993
6488,7,0.7498
6489,0,0.5574
649,3,0.7288
6490,1,0.9416
6491,6,0.6896
6492,1,0.3805
6493,5,0.706
6494,5,0.4679
6495,6,0.776
6496,6,0.9409
6497,6,0.402
6498,6,0.9842
6499,1,0.8472
65,3,0.6059
650,3,0.592
6500,1,0.4837
6501,5,0.7744
6502,7,0.6058
6503,6,0.6434
6504,0,0.7438
6505,4,0.3615
6506,6,0.9635
6507,6,0.9986
6508,1,0.6486
6509,5,0.5041
651,5,0.9284
6510,0,0.5595
6511,5,0.9815
6512,3,0.4827
6513,5,0.8504
6514,1,0.875
6515,6,0.9989
6516,0,0.5944
6517,6,0.9989
6518,1,0.6719
6519,0,0.8581
652,2,0.9877
6520,5,0.535
6521,1,0.9549
6522,6,0.6407
6523,1,0.5797
6524,6,0.8621
6525,5,0.8284
6526,7,0.524
6527,0,0.9914
6528,0,0.8655
6529,1,0.5497
653,3,0.7408
6530,1,0.9398
6531,1,0.5901
6532,0,0.7268
6533,6,0.6346
6534,1,0.8878
6535,6,0.7927
6536,5,0.9987
6537,5,0.5986
6538,5,0.9127
6539,0,0.7652
654,4,0.9018
6540,7,0.8967
6541,0,0.3013
6542,0,0.8692
6543,2,0.5665
6544,0,0.9991
6545,1,0.8298
6546,5,0.53
6547,5,0.2885
6548,7,0.6587
6549,0,0.3988
655,7,0.5263
6550,1,0.9005
6551,6,0.8106
6552,0,0.9953
6553,6,0.8942
6554,6,0.6717
6555,6,0.5589
6556,0,0.9215
6557,6,0.57
6558,4,0.6893
6559,6,0.9862
656,3,0.3982
6560,1,0.4907
6561,0,0.741
6562,1,0.625
6563,0,0.965
6564,7,0.4063
6565,6,0.5776
6566,6,0.6972
6567,6,0.5611
6568,0,0.9959
6569,1,0.9521
657,4,0.7261
6570,6,0.8099
6571,1,0.632
6572,1,0.5827
6573,0,0.5896
6574,6,0.5358
6575,5,0.9795
6576,6,0.9595
6577,5,0.9622
6578,0,0.9973
6579,1,0.7069
658,2,0.7867
6580,6,0.8526
6581,0,0.6491
6582,4,0.4023
6583,6,0.7402
6584,1,0.9822
6585,1,0.5449
6586,1,0.9491
6587,1,0.9377
6588,1,0.6302
6589,7,0.8362
659,3,0.5794
6590,0,0.7139
6591,5,0.6927
6592,5,0.9989
6593,7,0.6256
6595,0,0.6965
6596,6,0.8459
6597,1,0.5915
6598,6,0.8913
6599,6,0.7537
66,4,0.6207
660,3,0.9709
6600,0,0.7716
6601,6,0.8443
6602,6,0.7475
6603,3,0.6694
661,0,0.5234
662,4,0.845
663,3,0.9283
664,3,0.5153
665,3,0.8723
666,4,0.4525
667,2,0.6965
668,3,0.6548
669,3,0.807
67,4,0.4183
670,2,0.7572
671,4,0.7731
672,2,0.4773
673,3,0.7661
674,2,0.9308
675,4,0.6819
676,2,0.7724
677,4,0.6232
678,3,0.4658
679,2,0.975
68,4,0.999
680,4,0.9977
681,4,0.6665
682,3,0.5773
683,5,0.5531
684,4,0.9788
685,2,0.5128
686,6,0.6376
687,3,0.7199
689,4,0.7944
69,4,0.6464
690,4,0.5018
691,0,0.7029
692,3,0.6994
693,2,0.5545
694,3,0.6732
695,3,0.4839
696,6,0.8157
697,4,0.4099
699,5,0.4662
7,2,0.5754
70,6,0.3989
700,1,0.5996
701,3,0.7906
702,3,0.9981
703,2,0.531
704,4,0.814
705,4,0.7
706,2,0.792
707,7,0.6001
708,3,0.6371
709,2,0.623
71,2,0.9673
710,3,0.9984
712,5,0.9264
713,2,0.5323
714,5,0.7352
715,3,0.9979
716,1,0.6472
717,4,0.8747
718,3,0.7631
719,1,0.4978
72,2,0.5973
720,3,0.63
721,2,0.6641
722,3,0.7351
723,3,0.9925
724,3,0.8917
725,4,0.9986
726,3,0.7821
727,4,0.5361
728,3,0.7367
729,4,0.8374
73,2,0.5004
730,4,0.7984
731,3,0.8095
733,2,0.4811
734,4,0.5523
735,3,0.4442
736,4,0.5038
737,1,0.3278
738,0,0.5012
739,3,0.7704
74,3,0.9968
740,3,0.6866
741,3,0.9862
742,5,0.7304
743,4,0.9982
744,3,0.7192
745,3,0.8223
746,5,0.4073
747,3,0.7582
748,3,0.7469
749,3,0.8509
75,3,0.5048
750,3,0.4131
751,3,0.4387
752,2,0.8063
753,3,0.3319
754,3,0.7623
755,4,0.9974
756,4,0.9982
757,3,0.7688
758,7,0.698
759,3,0.558
76,3,0.58
760,2,0.8197
761,3,0.3487
762,1,0.5063
763,3,0.7953
764,5,0.822
765,5,0.5071
766,2,0.5237
767,1,0.4373
768,2,0.7151
769,3,0.8414
77,4,0.3939
770,5,0.9065
771,2,0.6337
772,3,0.6078
773,5,0.9981
774,3,0.8713
775,4,0.6257
776,4,0.849
777,4,0.5314
778,4,0.9462
779,0,0.5282
78,0,0.4337
780,4,0.9985
781,2,0.4529
782,4,0.4377
783,4,0.9218
784,3,0.9981
786,6,0.6767
787,7,0.4295
788,5,0.7155
789,5,0.3215
79,5,0.5966
790,2,0.5961
791,3,0.9062
792,3,0.8898
793,4,0.4957
794,3,0.7464
795,2,0.4818
796,6,0.472
797,0,0.5486
798,0,0.5042
799,7,0.5327
8,4,0.7801
80,4,0.8449
800,5,0.332
801,3,0.9789
802,3,0.9365
803,3,0.9978
804,6,0.5659
805,7,0.4818
806,4,0.4081
807,3,0.6249
808,7,0.6346
809,2,0.7104
81,2,0.816
810,4,0.596
811,3,0.3876
812,3,0.8574
813,3,0.5372
814,2,0.6135
815,6,0.4797
816,3,0.4692
817,2,0.9174
818,2,0.8551
819,3,0.6575
82,4,0.999
820,5,0.4719
821,3,0.5519
822,3,0.8218
823,3,0.9979
824,3,0.6127
825,3,0.5338
826,3,0.4924
827,2,0.4536
828,3,0.6319
829,2,0.7981
83,3,0.732
830,3,0.4157
831,3,0.5642
832,0,0.4365
833,3,0.7037
834,4,0.9796
835,2,0.9369
836,3,0.9811
837,3,0.7716
838,3,0.3419
839,3,0.771
84,4,0.9988
840,3,0.7376
841,3,0.4615
842,2,0.872
843,5,0.8795
844,3,0.7012
845,2,0.5539
846,3,0.8783
848,5,0.7135
849,3,0.4285
85,3,0.656
850,4,0.9143
851,3,0.5679
852,2,0.6355
853,7,0.2425
854,4,0.52
855,3,0.526
856,0,0.8549
857,3,0.8311
858,3,0.4102
859,3,0.4978
86,2,0.6483
860,3,0.7936
861,3,0.9984
862,2,0.4343
863,7,0.7807
864,4,0.735
865,5,0.5108
866,0,0.6853
867,2,0.9449
868,2,0.9987
869,6,0.4971
87,2,0.5967
870,5,0.8019
871,3,0.7305
872,4,0.4402
873,2,0.5623
874,3,0.4366
875,3,0.6623
876,2,0.5151
877,4,0.7521
878,3,0.3988
879,6,0.3372
88,3,0.7569
880,7,0.6042
881,3,0.7319
882,3,0.8005
883,3,0.7222
884,2,0.9986
885,6,0.4966
886,4,0.723
887,5,0.9535
888,4,0.6987
889,5,0.9975
89,3,0.8569
890,2,0.5608
891,2,0.7451
892,3,0.5713
893,3,0.7444
894,0,0.4436
895,1,0.3985
896,3,0.6549
897,3,0.9983
898,4,0.5785
899,3,0.894
9,4,0.5042
90,2,0.6134
900,7,0.813
901,2,0.3574
902,2,0.8426
903,4,0.9988
904,3,0.5167
905,0,0.125
906,3,0.907
907,3,0.7334
908,3,0.8001
909,7,0.805
91,3,0.8865
910,0,0.6372
911,4,0.4585
912,5,0.8777
913,3,0.6451
914,2,0.9106
915,3,0.9983
916,5,0.9979
917,6,0.6103
918,3,0.9093
919,3,0.4354
92,2,0.3624
921,3,0.7575
922,0,0.4274
923,2,0.4881
924,3,0.8414
925,6,0.3848
926,4,0.9686
927,4,0.6269
928,2,0.7621
929,3,0.9677
93,2,0.6246
930,2,0.4537
931,6,0.5548
932,5,0.8188
933,0,0.6232
934,2,0.6692
935,2,0.4293
936,3,0.8314
938,3,0.4397
939,2,0.359
94,4,0.922
940,0,0.125
941,1,0.6253
942,2,0.9981
943,2,0.4777
944,2,0.773
945,4,0.862
946,3,0.966
947,4,0.9601
948,7,0.5459
949,7,0.9557
95,0,0.503
950,3,0.9081
951,5,0.998
952,3,0.5343
953,3,0.3028
954,2,0.9875
955,0,0.4457
956,3,0.6406
957,4,0.8006
958,2,0.4013
959,3,0.4535
960,3,0.9977
961,3,0.6942
962,3,0.4587
963,2,0.5348
964,3,0.9281
965,3,0.5099
966,1,0.3688
967,4,0.8395
968,2,0.9754
969,2,0.4646
97,2,0.9495
970,1,0.3787
971,3,0.4627
972,4,0.5541
973,7,0.5655
974,4,0.7908
975,3,0.7108
976,3,0.6387
977,0,0.5923
978,2,0.778
979,3,0.4637
98,3,0.7568
980,6,0.5077
981,5,0.9979
982,0,0.6914
983,2,0.6169
984,0,0.9955
985,7,0.554
986,3,0.9273
987,3,0.7929
988,3,0.7646
989,3,0.5752
99,4,0.7451
990,3,0.9008
991,4,0.5598
992,2,0.8059
993,3,0.4061
994,4,0.9986
996,1,0.9164
997,4,0.7988
998,2,0.8082
999,0,0.7679
